hostel_id,date,weekday,borrowed_books,avg_study_hours,exam_flag,festival_flag,hostel_capacity,threshold,high_demand
H07,2024-05-08,1,11,5.35,0,0,196,11.4,0
H07,2024-05-09,1,9,4.53,0,0,196,11.4,0
H07,2024-05-10,1,11,5.66,0,0,196,11.4,0
H07,2024-05-11,0,7,4.81,0,0,196,11.4,0
H07,2024-05-12,0,5,5.17,0,0,196,11.4,0
H07,2024-05-13,1,6,6.07,0,0,196,11.4,0
H07,2024-05-14,1,15,5.7,0,0,196,11.4,1
H07,2024-05-15,1,7,5.22,0,0,196,11.4,0
H07,2024-05-16,1,10,4.36,0,0,196,11.4,0
H07,2024-05-17,1,11,4.78,0,0,196,11.4,0
H07,2024-05-18,0,5,4.59,0,0,196,11.4,0
H07,2024-05-19,0,10,3.63,0,0,196,11.4,0
H07,2024-05-20,1,7,4.54,0,0,196,11.4,0
H07,2024-05-21,1,2,4.08,0,0,196,11.4,0
H07,2024-05-22,1,11,4.85,0,0,196,11.4,0
H07,2024-05-23,1,7,5.6,0,0,196,11.4,0
H07,2024-05-24,1,8,4.24,0,0,196,11.4,0
H07,2024-05-25,0,7,4.22,0,0,196,11.4,0
H07,2024-05-26,0,4,3.75,0,0,196,11.4,0
H07,2024-05-27,1,12,4.73,0,0,196,11.4,1
H07,2024-05-28,1,5,5.67,0,0,196,11.4,0
H07,2024-05-29,1,7,4.84,0,0,196,11.4,0
H07,2024-05-30,1,8,4.24,0,0,196,11.4,0
H07,2024-05-31,1,10,5.21,0,0,196,11.4,0
H07,2024-06-01,0,9,4.37,0,0,196,11.4,0
H07,2024-06-02,0,8,4.02,0,0,196,11.4,0
H07,2024-06-03,1,10,4.79,0,0,196,11.4,0
H07,2024-06-04,1,3,4.32,0,0,196,11.4,0
H07,2024-06-05,1,8,4.69,0,0,196,11.4,0
H07,2024-06-06,1,4,4.81,0,0,196,11.4,0
H07,2024-06-07,1,8,6.38,0,0,196,11.4,0
H07,2024-06-08,0,7,5.69,0,0,196,11.4,0
H07,2024-06-09,0,6,3.76,0,0,196,11.4,0
H07,2024-06-10,1,9,4.25,0,0,196,11.4,0
H07,2024-06-11,1,2,3.64,0,0,196,11.4,0
H07,2024-06-12,1,8,4.35,0,0,196,11.4,0
H07,2024-06-13,1,8,4.95,0,0,196,11.4,0
H07,2024-06-14,1,4,5.53,0,0,196,11.4,0
H07,2024-06-15,0,5,4.49,0,0,196,11.4,0
H07,2024-06-16,0,5,4.87,0,0,196,11.4,0
H07,2024-06-17,1,10,4.39,0,0,196,11.4,0
H07,2024-06-18,1,7,4.73,0,0,196,11.4,0
H07,2024-06-19,1,3,4.55,0,0,196,11.4,0
H07,2024-06-20,1,10,4.61,0,0,196,11.4,0
H07,2024-06-21,1,8,4.26,0,0,196,11.4,0
H07,2024-06-22,0,6,3.43,0,0,196,11.4,0
H07,2024-06-23,0,3,3.74,0,0,196,11.4,0
H07,2024-06-24,1,4,4.23,0,0,196,11.4,0
H07,2024-06-25,1,6,4.38,0,0,196,11.4,0
H07,2024-06-26,1,9,4.41,0,0,196,11.4,0
H07,2024-06-27,1,9,3.91,0,0,196,11.4,0
H07,2024-06-28,1,4,3.64,0,0,196,11.4,0
H07,2024-06-29,0,7,4.66,0,0,196,11.4,0
H07,2024-06-30,0,5,4.45,0,0,196,11.4,0
H07,2024-07-01,1,8,3.99,0,0,196,11.4,0
H07,2024-07-02,1,7,4.52,0,0,196,11.4,0
H07,2024-07-03,1,7,4.64,0,0,196,11.4,0
H07,2024-07-04,1,3,3.55,0,0,196,11.4,0
H07,2024-07-05,1,9,4.75,0,0,196,11.4,0
H07,2024-07-06,0,3,3.4,0,0,196,11.4,0
H07,2024-07-07,0,5,3.6,0,0,196,11.4,0
H07,2024-07-08,1,4,3.56,0,0,196,11.4,0
H07,2024-07-09,1,7,3.41,0,0,196,11.4,0
H07,2024-07-10,1,5,3.48,0,0,196,11.4,0
H07,2024-07-11,1,7,3.94,0,0,196,11.4,0
H07,2024-07-12,1,3,4.21,0,0,196,11.4,0
H07,2024-07-13,0,11,2.99,0,0,196,11.4,0
H07,2024-07-14,0,6,3.29,0,0,196,11.4,0
H07,2024-07-15,1,8,3.48,0,0,196,11.4,0
H07,2024-07-16,1,4,4.28,0,0,196,11.4,0
H07,2024-07-17,1,6,3.52,0,0,196,11.4,0
H07,2024-07-18,1,6,3.57,0,0,196,11.4,0
H07,2024-07-19,1,3,3.12,0,0,196,11.4,0
H07,2024-07-20,0,13,3.44,0,0,196,11.4,1
H07,2024-07-21,0,6,2.5,0,0,196,11.4,0
H07,2024-07-22,1,6,3.63,0,0,196,11.4,0
H07,2024-07-23,1,9,4.77,0,0,196,11.4,0
H07,2024-07-24,1,5,3.89,0,0,196,11.4,0
H07,2024-07-25,1,9,3.8,0,0,196,11.4,0
H07,2024-07-26,1,7,2.99,0,0,196,11.4,0
H07,2024-07-27,0,2,3.38,0,0,196,11.4,0
H07,2024-07-28,0,4,2.33,0,0,196,11.4,0
H07,2024-07-29,1,12,3.84,0,0,196,11.4,1
H07,2024-07-30,1,6,3.68,0,0,196,11.4,0
H07,2024-07-31,1,8,3.61,0,0,196,11.4,0
H07,2024-08-01,1,5,3.61,0,0,196,11.4,0
H07,2024-08-02,1,11,3.83,0,0,196,11.4,0
H07,2024-08-03,0,2,2.21,0,0,196,11.4,0
H07,2024-08-04,0,6,2.84,0,0,196,11.4,0
H07,2024-08-05,1,3,4.29,0,0,196,11.4,0
H07,2024-08-06,1,8,3.08,0,1,196,11.4,0
H07,2024-08-07,1,8,2.75,0,1,196,11.4,0
H07,2024-08-08,1,7,3.53,0,1,196,11.4,0
H07,2024-08-09,1,3,3.91,0,0,196,11.4,0
H07,2024-08-10,0,4,2.39,0,0,196,11.4,0
H07,2024-08-11,0,2,4.28,0,0,196,11.4,0
H07,2024-08-12,1,6,3.2,0,0,196,11.4,0
H07,2024-08-13,1,5,2.04,0,0,196,11.4,0
H07,2024-08-14,1,2,2.58,0,0,196,11.4,0
H07,2024-08-15,1,9,2.32,0,0,196,11.4,0
H07,2024-08-16,1,5,4.31,0,0,196,11.4,0
H07,2024-08-17,0,3,2.03,0,0,196,11.4,0
H07,2024-08-18,0,7,3.36,0,0,196,11.4,0
H07,2024-08-19,1,4,3.91,0,0,196,11.4,0
H07,2024-08-20,1,6,3.37,0,0,196,11.4,0
H07,2024-08-21,1,3,3.49,0,0,196,11.4,0
H07,2024-08-22,1,6,3.68,0,0,196,11.4,0
H07,2024-08-23,1,2,3.67,0,0,196,11.4,0
H07,2024-08-24,0,4,2.64,0,0,196,11.4,0
H07,2024-08-25,0,3,3.06,0,0,196,11.4,0
H07,2024-08-26,1,3,2.58,0,0,196,11.4,0
H07,2024-08-27,1,8,3.79,0,0,196,11.4,0
H07,2024-08-28,1,6,3.47,0,0,196,11.4,0
H07,2024-08-29,1,8,2.96,0,0,196,11.4,0
H07,2024-08-30,1,8,2.51,0,0,196,11.4,0
H07,2024-08-31,0,5,1.4,0,0,196,11.4,0
H07,2024-09-01,0,6,2.28,0,0,196,11.4,0
H07,2024-09-02,1,2,1.91,0,0,196,11.4,0
H07,2024-09-03,1,2,3.23,0,0,196,11.4,0
H07,2024-09-04,1,5,2.54,0,0,196,11.4,0
H07,2024-09-05,1,7,2.27,0,0,196,11.4,0
H07,2024-09-06,1,3,2.81,0,0,196,11.4,0
H07,2024-09-07,0,3,2.76,0,0,196,11.4,0
H07,2024-09-08,0,1,2.99,0,0,196,11.4,0
H07,2024-09-09,1,4,2.81,0,0,196,11.4,0
H07,2024-09-10,1,5,3.37,0,0,196,11.4,0
H07,2024-09-11,1,4,3.47,0,0,196,11.4,0
H07,2024-09-12,1,5,4.07,0,0,196,11.4,0
H07,2024-09-13,1,2,3.5,0,0,196,11.4,0
H07,2024-09-14,0,7,2.49,0,0,196,11.4,0
H07,2024-09-15,0,3,2.67,0,0,196,11.4,0
H07,2024-09-16,1,6,2.69,0,0,196,11.4,0
H07,2024-09-17,1,4,2.77,0,0,196,11.4,0
H07,2024-09-18,1,3,3.15,0,0,196,11.4,0
H07,2024-09-19,1,4,2.24,0,0,196,11.4,0
H07,2024-09-20,1,4,3.58,0,0,196,11.4,0
H07,2024-09-21,0,7,2.24,0,0,196,11.4,0
H07,2024-09-22,0,5,2.4,0,0,196,11.4,0
H07,2024-09-23,1,8,2.49,0,0,196,11.4,0
H07,2024-09-24,1,7,2.85,0,0,196,11.4,0
H07,2024-09-25,1,3,2.34,0,0,196,11.4,0
H07,2024-09-26,1,6,2.99,0,0,196,11.4,0
H07,2024-09-27,1,5,3.09,0,0,196,11.4,0
H07,2024-09-28,0,4,3.29,0,0,196,11.4,0
H07,2024-09-29,0,4,2.5,0,0,196,11.4,0
H07,2024-09-30,1,10,2.95,0,1,196,11.4,0
H07,2024-10-01,1,14,1.76,0,1,196,11.4,1
H07,2024-10-02,1,7,3.13,0,1,196,11.4,0
H07,2024-10-03,1,6,2.97,0,0,196,11.4,0
H07,2024-10-04,1,3,2.66,0,0,196,11.4,0
H07,2024-10-05,0,1,2.45,0,0,196,11.4,0
H07,2024-10-06,0,7,2.95,0,0,196,11.4,0
H07,2024-10-07,1,7,3.89,0,0,196,11.4,0
H07,2024-10-08,1,8,2.5,0,0,196,11.4,0
H07,2024-10-09,1,5,3.52,0,0,196,11.4,0
H07,2024-10-10,1,7,3.55,0,0,196,11.4,0
H07,2024-10-11,1,3,2.41,0,0,196,11.4,0
H07,2024-10-12,0,1,3.31,0,0,196,11.4,0
H07,2024-10-13,0,2,2.52,0,0,196,11.4,0
H07,2024-10-14,1,2,3.09,0,0,196,11.4,0
H07,2024-10-15,1,4,2.94,0,0,196,11.4,0
H07,2024-10-16,1,3,3.37,0,0,196,11.4,0
H07,2024-10-17,1,3,2.35,0,0,196,11.4,0
H07,2024-10-18,1,7,3.46,1,0,196,11.4,0
H07,2024-10-19,0,6,3.87,1,0,196,11.4,0
H07,2024-10-20,0,8,4.35,1,0,196,11.4,0
H07,2024-10-21,1,4,4.61,1,0,196,11.4,0
H07,2024-10-22,1,17,3.5,1,0,196,11.4,1
H07,2024-10-23,1,7,4.65,1,0,196,11.4,0
H07,2024-10-24,1,11,4.33,1,0,196,11.4,0
H07,2024-10-25,1,12,5.25,1,0,196,11.4,1
H07,2024-10-26,0,7,4.18,1,0,196,11.4,0
H07,2024-10-27,0,6,3.91,1,0,196,11.4,0
H07,2024-10-28,1,11,4.78,1,0,196,11.4,0
H07,2024-10-29,1,9,3.43,1,0,196,11.4,0
H07,2024-10-30,1,10,4.86,1,0,196,11.4,0
H07,2024-10-31,1,5,4.96,1,0,196,11.4,0
H07,2024-11-01,1,5,2.51,0,0,196,11.4,0
H07,2024-11-02,0,3,2.75,0,0,196,11.4,0
H07,2024-11-03,0,2,2.5,0,0,196,11.4,0
H07,2024-11-04,1,3,3.49,0,0,196,11.4,0
H07,2024-11-05,1,5,3.58,0,0,196,11.4,0
H07,2024-11-06,1,4,3.25,0,0,196,11.4,0
H07,2024-11-07,1,6,3.74,0,0,196,11.4,0
H07,2024-11-08,1,5,3.41,0,0,196,11.4,0
H07,2024-11-09,0,3,2.61,0,0,196,11.4,0
H07,2024-11-10,0,3,1.86,0,0,196,11.4,0
H07,2024-11-11,1,5,3.08,0,0,196,11.4,0
H07,2024-11-12,1,4,3.49,0,0,196,11.4,0
H07,2024-11-13,1,9,3.32,0,0,196,11.4,0
H07,2024-11-14,1,4,2.62,0,0,196,11.4,0
H07,2024-11-15,1,1,3.7,0,0,196,11.4,0
H07,2024-11-16,0,3,3.78,0,0,196,11.4,0
H07,2024-11-17,0,6,2.54,0,0,196,11.4,0
H07,2024-11-18,1,6,2.37,0,0,196,11.4,0
H07,2024-11-19,1,8,2.62,0,0,196,11.4,0
H07,2024-11-20,1,5,3.81,0,0,196,11.4,0
H07,2024-11-21,1,3,3.93,0,0,196,11.4,0
H07,2024-11-22,1,7,3.35,0,0,196,11.4,0
H07,2024-11-23,0,4,2.91,0,0,196,11.4,0
H07,2024-11-24,0,5,2.73,0,0,196,11.4,0
H07,2024-11-25,1,7,3.79,0,0,196,11.4,0
H07,2024-11-26,1,3,2.09,0,0,196,11.4,0
H07,2024-11-27,1,15,4.27,0,0,196,11.4,1
H07,2024-11-28,1,6,3.72,0,0,196,11.4,0
H07,2024-11-29,1,9,3.56,0,0,196,11.4,0
H07,2024-11-30,0,2,2.93,0,0,196,11.4,0
H07,2024-12-01,0,6,3.98,0,0,196,11.4,0
H07,2024-12-02,1,5,3.04,0,0,196,11.4,0
H07,2024-12-03,1,9,3.63,0,0,196,11.4,0
H07,2024-12-04,1,8,3.7,0,0,196,11.4,0
H07,2024-12-05,1,5,2.89,0,0,196,11.4,0
H07,2024-12-06,1,4,2.83,0,0,196,11.4,0
H07,2024-12-07,0,6,2.26,0,0,196,11.4,0
H07,2024-12-08,0,5,3.27,0,0,196,11.4,0
H07,2024-12-09,1,3,4.22,0,0,196,11.4,0
H07,2024-12-10,1,3,3.69,0,0,196,11.4,0
H07,2024-12-11,1,5,3.71,0,0,196,11.4,0
H07,2024-12-12,1,6,3.9,0,0,196,11.4,0
H07,2024-12-13,1,10,5.18,0,0,196,11.4,0
H07,2024-12-14,0,8,4.08,0,0,196,11.4,0
H07,2024-12-15,0,7,4.06,0,0,196,11.4,0
H07,2024-12-16,1,6,4.64,0,0,196,11.4,0
H07,2024-12-17,1,6,3.58,0,0,196,11.4,0
H07,2024-12-18,1,6,3.66,0,0,196,11.4,0
H07,2024-12-19,1,3,3.93,0,0,196,11.4,0
H07,2024-12-20,1,5,3.27,0,0,196,11.4,0
H07,2024-12-21,0,4,3.79,0,0,196,11.4,0
H07,2024-12-22,0,5,4.71,0,0,196,11.4,0
H07,2024-12-23,1,7,3.82,0,0,196,11.4,0
H07,2024-12-24,1,7,4.01,0,0,196,11.4,0
H07,2024-12-25,1,12,4.03,0,0,196,11.4,1
H07,2024-12-26,1,8,3.58,0,0,196,11.4,0
H07,2024-12-27,1,2,3.94,0,0,196,11.4,0
H07,2024-12-28,0,9,4.24,0,0,196,11.4,0
H07,2024-12-29,0,4,2.81,0,0,196,11.4,0
H07,2024-12-30,1,8,3.95,0,0,196,11.4,0
H08,2024-01-01,1,26,1.82,0,0,168,28.2,0
H08,2024-01-02,1,15,1.91,0,0,168,28.2,0
H08,2024-01-03,1,21,2.87,0,0,168,28.2,0
H08,2024-01-04,1,14,1.6,0,0,168,28.2,0
H08,2024-01-05,1,23,2.09,0,0,168,28.2,0
H08,2024-01-06,0,18,1.48,0,0,168,28.2,0
H08,2024-01-07,0,20,1.55,0,0,168,28.2,0
H08,2024-01-08,1,24,1.76,0,0,168,28.2,0
H08,2024-01-09,1,19,2.62,0,0,168,28.2,0
H08,2024-01-10,1,17,1.83,0,1,168,28.2,0
H08,2024-01-11,1,23,2.34,0,1,168,28.2,0
H08,2024-01-12,1,23,1.86,0,1,168,28.2,0
H08,2024-01-13,0,15,0.68,0,0,168,28.2,0
H08,2024-01-14,0,17,2.23,0,0,168,28.2,0
H08,2024-01-15,1,17,1.93,0,0,168,28.2,0
H08,2024-01-16,1,23,2.48,0,0,168,28.2,0
H08,2024-01-17,1,20,2.18,0,0,168,28.2,0
H08,2024-01-18,1,22,1.27,0,0,168,28.2,0
H08,2024-01-19,1,20,1.43,0,0,168,28.2,0
H08,2024-01-20,0,19,1.18,0,0,168,28.2,0
H08,2024-01-21,0,15,1.85,0,0,168,28.2,0
H08,2024-01-22,1,27,1.49,0,0,168,28.2,0
H08,2024-01-23,1,27,1.18,0,0,168,28.2,0
H08,2024-01-24,1,18,2.52,0,0,168,28.2,0
H08,2024-01-25,1,23,2.55,0,0,168,28.2,0
H08,2024-01-26,1,26,2.38,0,0,168,28.2,0
H08,2024-01-27,0,15,1.46,0,0,168,28.2,0
H08,2024-01-28,0,17,1.91,0,0,168,28.2,0
H08,2024-01-29,1,26,2.13,0,0,168,28.2,0
H08,2024-01-30,1,20,1.76,0,0,168,28.2,0
H08,2024-01-31,1,25,1.31,0,0,168,28.2,0
H08,2024-02-01,1,15,1.72,0,0,168,28.2,0
H08,2024-02-02,1,21,2.85,0,0,168,28.2,0
H08,2024-02-03,0,15,1.4,0,0,168,28.2,0
H08,2024-02-04,0,13,2.0,0,0,168,28.2,0
H08,2024-02-05,1,18,2.37,0,0,168,28.2,0
H08,2024-02-06,1,19,1.35,0,0,168,28.2,0
H08,2024-02-07,1,21,1.88,0,0,168,28.2,0
H08,2024-02-08,1,21,1.3,0,0,168,28.2,0
H08,2024-02-09,1,28,1.96,0,0,168,28.2,0
H08,2024-02-10,0,21,1.49,0,0,168,28.2,0
H08,2024-02-11,0,23,2.19,0,0,168,28.2,0
H08,2024-02-12,1,20,2.01,0,0,168,28.2,0
H08,2024-02-13,1,16,2.11,0,0,168,28.2,0
H08,2024-02-14,1,15,3.1,0,0,168,28.2,0
H08,2024-02-15,1,23,2.44,0,0,168,28.2,0
H08,2024-02-16,1,23,2.81,0,0,168,28.2,0
H08,2024-02-17,0,12,0.58,0,0,168,28.2,0
H08,2024-02-18,0,19,0.78,0,0,168,28.2,0
H08,2024-02-19,1,33,1.51,0,0,168,28.2,1
H08,2024-02-20,1,34,2.71,0,1,168,28.2,1
H08,2024-02-21,1,20,1.92,0,1,168,28.2,0
H08,2024-02-22,1,34,1.54,0,1,168,28.2,1
H08,2024-02-23,1,19,2.01,0,0,168,28.2,0
H08,2024-02-24,0,17,0.33,0,0,168,28.2,0
H08,2024-02-25,0,22,0.6,0,0,168,28.2,0
H08,2024-02-26,1,26,1.09,0,0,168,28.2,0
H08,2024-02-27,1,28,1.92,0,0,168,28.2,0
H08,2024-02-28,1,28,1.62,0,0,168,28.2,0
H08,2024-02-29,1,22,2.23,0,0,168,28.2,0
H08,2024-03-01,1,20,2.53,0,0,168,28.2,0
H08,2024-03-02,0,16,2.04,0,0,168,28.2,0
H08,2024-03-03,0,20,1.09,0,0,168,28.2,0
H08,2024-03-04,1,19,1.85,0,0,168,28.2,0
H08,2024-03-05,1,25,1.8,0,0,168,28.2,0
H08,2024-03-06,1,26,2.93,0,0,168,28.2,0
H08,2024-03-07,1,22,1.25,0,0,168,28.2,0
H08,2024-03-08,1,21,1.12,0,0,168,28.2,0
H08,2024-03-09,0,23,1.65,0,0,168,28.2,0
H08,2024-03-10,0,15,1.76,0,0,168,28.2,0
H08,2024-03-11,1,20,1.34,0,0,168,28.2,0
H08,2024-03-12,1,23,1.72,0,0,168,28.2,0
H08,2024-03-13,1,27,1.8,0,0,168,28.2,0
H08,2024-03-14,1,26,2.16,0,0,168,28.2,0
H08,2024-03-15,1,25,2.21,0,0,168,28.2,0
H08,2024-03-16,0,16,0.81,0,0,168,28.2,0
H08,2024-03-17,0,11,2.02,0,0,168,28.2,0
H08,2024-03-18,1,21,2.13,0,0,168,28.2,0
H08,2024-03-19,1,25,1.79,0,0,168,28.2,0
H08,2024-03-20,1,31,1.87,0,0,168,28.2,1
H08,2024-03-21,1,22,2.26,0,0,168,28.2,0
H08,2024-03-22,1,25,1.66,0,0,168,28.2,0
H08,2024-03-23,0,18,2.04,0,0,168,28.2,0
H08,2024-03-24,0,21,1.67,0,0,168,28.2,0
H08,2024-03-25,1,20,2.15,0,0,168,28.2,0
H08,2024-03-26,1,23,1.47,0,0,168,28.2,0
H08,2024-03-27,1,20,1.98,0,0,168,28.2,0
H08,2024-03-28,1,32,1.21,0,0,168,28.2,1
H08,2024-03-29,1,24,1.28,0,0,168,28.2,0
H08,2024-03-30,0,26,0.59,0,0,168,28.2,0
H08,2024-03-31,0,14,1.81,0,0,168,28.2,0
H08,2024-04-01,1,19,2.09,0,0,168,28.2,0
H08,2024-04-02,1,33,0.68,0,0,168,28.2,1
H08,2024-04-03,1,24,1.03,0,0,168,28.2,0
H08,2024-04-04,1,22,2.36,0,0,168,28.2,0
H08,2024-04-05,1,31,1.86,0,0,168,28.2,1
H08,2024-04-06,0,15,1.48,0,0,168,28.2,0
H08,2024-04-07,0,15,1.57,0,0,168,28.2,0
H08,2024-04-08,1,20,1.73,0,0,168,28.2,0
H08,2024-04-09,1,22,2.73,0,0,168,28.2,0
H08,2024-04-10,1,32,2.16,0,0,168,28.2,1
H08,2024-04-11,1,22,1.74,0,0,168,28.2,0
H08,2024-04-12,1,22,2.5,0,0,168,28.2,0
H08,2024-04-13,0,17,1.74,0,0,168,28.2,0
H08,2024-04-14,0,14,1.57,0,0,168,28.2,0
H08,2024-04-15,1,30,2.35,0,0,168,28.2,1
H08,2024-04-16,1,30,2.02,1,0,168,28.2,1
H08,2024-04-17,1,50,2.91,1,1,168,28.2,1
H08,2024-04-18,1,39,4.18,1,1,168,28.2,1
H08,2024-04-19,1,45,3.32,1,1,168,28.2,1
H08,2024-04-20,0,30,3.09,1,0,168,28.2,1
H08,2024-04-21,0,19,2.87,1,0,168,28.2,1
H08,2024-04-22,1,33,3.79,1,0,168,28.2,1
H08,2024-04-23,1,35,1.53,1,0,168,28.2,1
H08,2024-04-24,1,38,2.8,1,0,168,28.2,1
H08,2024-04-25,1,45,2.73,1,0,168,28.2,1
H08,2024-04-26,1,30,3.18,1,0,168,28.2,1
H08,2024-04-27,0,32,3.33,1,0,168,28.2,1
H08,2024-04-28,0,30,2.15,1,0,168,28.2,1
H08,2024-04-29,1,41,2.85,1,0,168,28.2,1
H08,2024-04-30,1,14,1.05,0,0,168,28.2,0
H08,2024-05-01,1,22,1.32,0,0,168,28.2,0
H08,2024-05-02,1,37,0.99,0,0,168,28.2,1
H08,2024-05-03,1,26,2.76,0,0,168,28.2,0
H08,2024-05-04,0,19,1.6,0,0,168,28.2,0
H08,2024-05-05,0,22,1.69,0,0,168,28.2,0
H08,2024-05-06,1,19,2.58,0,0,168,28.2,0
H08,2024-05-07,1,22,0.64,0,0,168,28.2,0
H08,2024-05-08,1,28,2.47,0,0,168,28.2,0
H08,2024-05-09,1,21,1.72,0,0,168,28.2,0
H08,2024-05-10,1,17,2.5,0,0,168,28.2,0
H08,2024-05-11,0,22,3.12,0,0,168,28.2,0
H08,2024-05-12,0,22,2.02,0,0,168,28.2,0
H08,2024-05-13,1,17,1.85,0,0,168,28.2,0
H08,2024-05-14,1,26,1.89,0,0,168,28.2,0
H08,2024-05-15,1,18,1.87,0,0,168,28.2,0
H08,2024-05-16,1,18,1.81,0,0,168,28.2,0
H08,2024-05-17,1,14,1.43,0,0,168,28.2,0
H08,2024-05-18,0,23,1.24,0,0,168,28.2,0
H08,2024-05-19,0,24,1.68,0,0,168,28.2,0
H08,2024-05-20,1,24,2.0,0,0,168,28.2,0
H08,2024-05-21,1,21,1.9,0,0,168,28.2,0
H08,2024-05-22,1,21,2.15,0,0,168,28.2,0
H08,2024-05-23,1,28,1.93,0,0,168,28.2,0
H08,2024-05-24,1,20,1.54,0,0,168,28.2,0
H08,2024-05-25,0,22,1.51,0,0,168,28.2,0
H08,2024-05-26,0,14,1.03,0,0,168,28.2,0
H08,2024-05-27,1,20,2.27,0,0,168,28.2,0
H08,2024-05-28,1,25,1.58,0,0,168,28.2,0
H08,2024-05-29,1,21,2.48,0,0,168,28.2,0
H08,2024-05-30,1,21,1.92,0,0,168,28.2,0
H08,2024-05-31,1,21,0.29,0,0,168,28.2,0
H08,2024-06-01,0,12,1.15,0,0,168,28.2,0
H08,2024-06-02,0,29,1.79,0,0,168,28.2,1
H08,2024-06-03,1,25,1.71,0,0,168,28.2,0
H08,2024-06-04,1,23,2.28,0,0,168,28.2,0
H08,2024-06-05,1,21,0.85,0,0,168,28.2,0
H08,2024-06-06,1,13,1.97,0,0,168,28.2,0
H08,2024-06-07,1,23,1.02,0,0,168,28.2,0
H08,2024-06-08,0,16,1.61,0,0,168,28.2,0
H08,2024-06-09,0,19,2.42,0,0,168,28.2,0
H08,2024-06-10,1,24,2.19,0,0,168,28.2,0
H08,2024-06-11,1,21,0.84,0,0,168,28.2,0
H08,2024-06-12,1,29,1.41,0,0,168,28.2,1
H08,2024-06-13,1,24,1.57,0,0,168,28.2,0
H08,2024-06-14,1,29,2.31,0,0,168,28.2,1
H08,2024-06-15,0,18,2.84,0,0,168,28.2,0
H08,2024-06-16,0,9,2.08,0,0,168,28.2,0
H08,2024-06-17,1,26,2.24,0,0,168,28.2,0
H08,2024-06-18,1,19,1.93,0,0,168,28.2,0
H08,2024-06-19,1,14,1.77,0,0,168,28.2,0
H08,2024-06-20,1,20,1.27,0,0,168,28.2,0
H08,2024-06-21,1,19,2.01,0,0,168,28.2,0
H08,2024-06-22,0,17,1.42,0,0,168,28.2,0
H08,2024-06-23,0,14,1.8,0,0,168,28.2,0
H08,2024-06-24,1,22,1.74,0,0,168,28.2,0
H08,2024-06-25,1,25,2.23,0,0,168,28.2,0
H08,2024-06-26,1,23,1.9,0,0,168,28.2,0
H08,2024-06-27,1,20,0.94,0,0,168,28.2,0
H08,2024-06-28,1,24,1.7,0,0,168,28.2,0
H08,2024-06-29,0,16,1.37,0,0,168,28.2,0
H08,2024-06-30,0,13,1.3,0,0,168,28.2,0
H08,2024-07-01,1,22,2.79,0,0,168,28.2,0
H08,2024-07-02,1,22,1.08,0,0,168,28.2,0
H08,2024-07-03,1,23,0.83,0,0,168,28.2,0
H08,2024-07-04,1,16,0.97,0,0,168,28.2,0
H08,2024-07-05,1,23,1.82,0,0,168,28.2,0
H08,2024-07-06,0,20,0.77,0,0,168,28.2,0
H08,2024-07-07,0,18,1.47,0,0,168,28.2,0
H08,2024-07-08,1,16,1.45,0,0,168,28.2,0
H08,2024-07-09,1,18,2.14,0,0,168,28.2,0
H08,2024-07-10,1,28,1.15,0,0,168,28.2,0
H08,2024-07-11,1,22,2.8,0,0,168,28.2,0
H08,2024-07-12,1,18,0.74,0,0,168,28.2,0
H08,2024-07-13,0,11,1.98,0,0,168,28.2,0
H08,2024-07-14,0,15,1.1,0,0,168,28.2,0
H08,2024-07-15,1,20,1.34,0,0,168,28.2,0
H08,2024-07-16,1,24,2.27,0,0,168,28.2,0
H08,2024-07-17,1,16,1.84,0,0,168,28.2,0
H08,2024-07-18,1,29,2.49,0,0,168,28.2,1
H08,2024-07-19,1,28,2.13,0,0,168,28.2,0
H08,2024-07-20,0,28,1.88,0,0,168,28.2,0
H08,2024-07-21,0,15,0.27,0,0,168,28.2,0
H08,2024-07-22,1,23,1.21,0,0,168,28.2,0
H08,2024-07-23,1,20,2.42,0,0,168,28.2,0
H08,2024-07-24,1,14,1.69,0,0,168,28.2,0
H08,2024-07-25,1,21,2.02,0,0,168,28.2,0
H08,2024-07-26,1,25,2.05,0,0,168,28.2,0
H08,2024-07-27,0,14,1.24,0,0,168,28.2,0
H08,2024-07-28,0,14,1.23,0,0,168,28.2,0
H08,2024-07-29,1,23,0.71,0,0,168,28.2,0
H08,2024-07-30,1,19,1.38,0,0,168,28.2,0
H08,2024-07-31,1,19,1.41,0,0,168,28.2,0
H08,2024-08-01,1,29,2.03,0,0,168,28.2,1
H08,2024-08-02,1,20,3.1,0,0,168,28.2,0
H08,2024-08-03,0,12,0.77,0,0,168,28.2,0
H08,2024-08-04,0,13,2.26,0,0,168,28.2,0
H08,2024-08-05,1,15,0.1,0,0,168,28.2,0
H08,2024-08-06,1,34,0.89,0,0,168,28.2,1
H08,2024-08-07,1,29,1.43,0,0,168,28.2,1
H08,2024-08-08,1,19,2.45,0,0,168,28.2,0
H08,2024-08-09,1,26,1.61,0,0,168,28.2,0
H08,2024-08-10,0,21,0.6,0,0,168,28.2,0
H08,2024-08-11,0,17,1.65,0,0,168,28.2,0
H08,2024-08-12,1,18,2.49,0,0,168,28.2,0
H08,2024-08-13,1,21,2.39,0,0,168,28.2,0
H08,2024-08-14,1,16,0.89,0,0,168,28.2,0
